image_name,steering_angle,HMB
1479424218981271764.png,0.02094395160674,HMB1
1479424219031211609.png,0.021991148963559998,HMB1
1479424219081154953.png,0.021991148963559998,HMB1
1479424219131202790.png,0.02513274140652,HMB1
1479424219181246073.png,0.02513274140652,HMB1
1479424219231243131.png,0.026179939508400002,HMB1
1479424219281300036.png,0.026179939508400002,HMB1
1479424219331302747.png,0.026179939508400002,HMB1
1479424219381309255.png,0.026179939508400002,HMB1
1479424219431282688.png,0.028972465917480004,HMB1
1479424219481309700.png,0.028972465917480004,HMB1
1479424219531345305.png,0.031415927410120004,HMB1
1479424219581350087.png,0.031415927410120004,HMB1
1479424219631327374.png,0.033510322123740006,HMB1
1479424219681364208.png,0.033510322123740006,HMB1
1479424219731299498.png,0.038397245109099996,HMB1
1479424219781344979.png,0.038397245109099996,HMB1
1479424219831397334.png,0.038397245109099996,HMB1
1479424219881387746.png,0.038397245109099996,HMB1
1479424219931489503.png,0.037350046634679994,HMB1
1479424219981403661.png,0.037350046634679994,HMB1
1479424220031371306.png,0.029670597985400005,HMB1
1479424220082076483.png,0.029670597985400005,HMB1
1479424220131542117.png,0.02862339988352,HMB1
1479424220181493402.png,0.02862339988352,HMB1
1479424220231483220.png,0.0272271361202,HMB1
1479424220281430852.png,0.0272271361202,HMB1
1479424220331478867.png,0.012217305041838,HMB1
1479424220381466691.png,0.012217305041838,HMB1
1479424220431408088.png,0.0024434609338620005,HMB1
1479424220482160072.png,0.0024434609338620005,HMB1
1479424220531471932.png,0.007330382801592,HMB1
1479424220581417482.png,0.007330382801592,HMB1
1479424220631476335.png,0.009773843735428,HMB1
1479424220683315479.png,0.009773843735428,HMB1
1479424220731536706.png,0.0115191729739,HMB1
1479424220781546160.png,0.0115191729739,HMB1
1479424220831545500.png,0.0118682388216,HMB1
1479424220881546477.png,0.0118682388216,HMB1
1479424220931547203.png,0.009773843735427999,HMB1
1479424220981547886.png,0.009773843735427999,HMB1
1479424221031555584.png,0.008377580344676002,HMB1
1479424221081629093.png,0.008377580344676002,HMB1
1479424221131588304.png,0.0069813169539,HMB1
1479424221181583547.png,0.0069813169539,HMB1
1479424221231555810.png,0.0069813169539,HMB1
1479424221281695234.png,0.0069813169539,HMB1
1479424221331664688.png,0.005934119410812,HMB1
1479424221381654122.png,0.005934119410812,HMB1
1479424221431583431.png,0.004886921867726,HMB1
1479424221481834472.png,0.004886921867726,HMB1
1479424221531631336.png,0.00349065847695,HMB1
1479424221581655547.png,0.00349065847695,HMB1
1479424221631767460.png,0.0031415926292540004,HMB1
1479424221681674117.png,0.0031415926292540004,HMB1
1479424221731706724.png,-0.015009831450876,HMB1
1479424221781707894.png,-0.015009831450876,HMB1
1479424221831700915.png,-0.0495673507452,HMB1
1479424221881728672.png,-0.0495673507452,HMB1
1479424221931709590.png,-0.028972466103714,HMB1
1479424221981732600.png,-0.028972466103714,HMB1
1479424222031762231.png,0.004537856020032001,HMB1
1479424222081731370.png,0.004537856020032001,HMB1
1479424222131803598.png,0.011170107126199999,HMB1
1479424222181769082.png,0.011170107126199999,HMB1
1479424222231726774.png,0.009773843735428,HMB1
1479424222282223976.png,0.009773843735428,HMB1
1479424222331799263.png,0.007417649263515,HMB1
1479424222381785942.png,0.007417649263515,HMB1
1479424222431807438.png,0.00523598771542,HMB1
1479424222483862745.png,0.00523598771542,HMB1
1479424222531879662.png,0.00523598771542,HMB1
1479424222581863902.png,0.00523598771542,HMB1
1479424222631862937.png,0.004188790172338001,HMB1
1479424222681850139.png,0.004188790172338001,HMB1
1479424222731823106.png,0.00174532923847,HMB1
1479424222781818843.png,0.00174532923847,HMB1
1479424222831813010.png,0.00174532923847,HMB1
1479424222881798957.png,0.00174532923847,HMB1
1479424222931933006.png,-0.006632251106194001,HMB1
1479424222982542072.png,-0.006632251106194001,HMB1
1479424223031876532.png,-0.03769911155104,HMB1
1479424223081991175.png,-0.03769911155104,HMB1
1479424223131923453.png,-0.0638790525496,HMB1
1479424223181928721.png,-0.0638790525496,HMB1
1479424223231966729.png,-0.04817108735442001,HMB1
1479424223281810309.png,-0.04817108735442001,HMB1
1479424223331890073.png,-0.02827433422208,HMB1
1479424223382013385.png,-0.02827433422208,HMB1
1479424223432157891.png,-0.025132741406520005,HMB1
1479424223481976797.png,-0.025132741406520005,HMB1
1479424223532026231.png,-0.026179939135880004,HMB1
1479424223581851052.png,-0.026179939135880004,HMB1
1479424223632016516.png,-0.028623399883520008,HMB1
1479424223682000915.png,-0.028623399883520008,HMB1
1479424223732020096.png,-0.021293017268160002,HMB1
1479424223782040788.png,-0.021293017268160002,HMB1
1479424223832003182.png,-0.01466076597572,HMB1
1479424223882097667.png,-0.01466076597572,HMB1
1479424223932123206.png,-0.018151424825160002,HMB1
1479424223982108351.png,-0.018151424825160002,HMB1
1479424224032113054.png,-0.013962634094040003,HMB1
1479424224082123071.png,-0.013962634094040003,HMB1
1479424224132074571.png,-0.0020943950861699997,HMB1
1479424224182060248.png,-0.0020943950861699997,HMB1
1479424224232134510.png,0.008726646192368,HMB1
1479424224282140069.png,0.008726646192368,HMB1
1479424224332116361.png,0.01151917297392,HMB1
1479424224382248902.png,0.01151917297392,HMB1
1479424224432685891.png,0.008028514496972,HMB1
1479424224482831090.png,0.008028514496972,HMB1
1479424224532127930.png,0.0115191729739,HMB1
1479424224582188217.png,0.0115191729739,HMB1
1479424224632192100.png,0.0139626339078,HMB1
1479424224682493542.png,0.0139626339078,HMB1
1479424224732183903.png,0.011170107126228,HMB1
1479424224782201279.png,0.011170107126228,HMB1
1479424224832196329.png,0.010821041278528001,HMB1
1479424224882295852.png,0.010821041278528001,HMB1
1479424224932216723.png,0.019547687843419998,HMB1
1479424224982232144.png,0.019547687843419998,HMB1
1479424225032188781.png,0.02513274140652,HMB1
1479424225082276480.png,0.02513274140652,HMB1
1479424225132239048.png,0.031066861376160004,HMB1
1479424225182312042.png,0.031066861376160004,HMB1
1479424225232312596.png,0.033161256462300004,HMB1
1479424225283166431.png,0.033161256462300004,HMB1
1479424225332311551.png,0.03246312513946,HMB1
1479424225382355284.png,0.03246312513946,HMB1
1479424225432294218.png,0.03420845344664001,HMB1
1479424225482314249.png,0.03420845344664001,HMB1
1479424225532334717.png,0.04118977040052,HMB1
1479424225582314073.png,0.04118977040052,HMB1
1479424225632389908.png,0.06422811672092,HMB1
1479424225682378175.png,0.06422811672092,HMB1
1479424225732407123.png,0.07155849784614002,HMB1
1479424225782421966.png,0.07155849784614002,HMB1
1479424225832425500.png,0.069813169539,HMB1
1479424225882445701.png,0.069813169539,HMB1
1479424225932385213.png,0.07504915744066001,HMB1
1479424225982879292.png,0.07504915744066001,HMB1
1479424226032447625.png,0.08377580344678,HMB1
1479424226082427293.png,0.08377580344678,HMB1
1479424226132608576.png,0.08866272568706002,HMB1
1479424226182456201.png,0.08866272568706002,HMB1
1479424226232441932.png,0.09599310904740002,HMB1
1479424226282453673.png,0.09599310904740002,HMB1
1479424226332512820.png,0.10367255806940001,HMB1
1479424226382548101.png,0.10367255806940001,HMB1
1479424226432529107.png,0.104719758034,HMB1
1479424226482507388.png,0.104719758034,HMB1
1479424226532527329.png,0.1054178893568,HMB1
1479424226582516691.png,0.1054178893568,HMB1
1479424226632526336.png,0.10890854597079999,HMB1
1479424226682591140.png,0.10890854597079999,HMB1
1479424226732570189.png,0.11239920258540001,HMB1
1479424226782568042.png,0.11239920258540001,HMB1
1479424226832711335.png,0.1106538742778,HMB1
1479424226882580843.png,0.1106538742778,HMB1
1479424226934786919.png,0.1092576116322,HMB1
1479424226982600089.png,0.1092576116322,HMB1
1479424227032634478.png,0.10437068939214,HMB1
1479424227082659041.png,0.10437068939214,HMB1
1479424227132601729.png,0.0914552524686,HMB1
1479424227182467332.png,0.0914552524686,HMB1
1479424227232657828.png,0.08028514385224,HMB1
1479424227282648729.png,0.08028514385224,HMB1
1479424227332586823.png,0.07400195747614,HMB1
1479424227382664322.png,0.07400195747614,HMB1
1479424227432660616.png,0.07260569483042001,HMB1
1479424227482652977.png,0.07260569483042001,HMB1
1479424227532745322.png,0.07155849784610001,HMB1
1479424227582714360.png,0.07155849784610001,HMB1
1479424227632685290.png,0.07190756350754,HMB1
1479424227682748358.png,0.07190756350754,HMB1
1479424227732776988.png,0.0774926185608,HMB1
1479424227782738435.png,0.0774926185608,HMB1
1479424227833411027.png,0.0932005822659,HMB1
1479424227882732536.png,0.0932005822659,HMB1
1479424227932778705.png,0.10716321766380002,HMB1
1479424227982713906.png,0.10716321766380002,HMB1
1479424228032728027.png,0.10402162373074,HMB1
1479424228082830760.png,0.10402162373074,HMB1
1479424228132789261.png,0.08377580493690001,HMB1
1479424228182762621.png,0.08377580493690001,HMB1
1479424228232770664.png,0.053756141662599996,HMB1
1479424228282759321.png,0.053756141662599996,HMB1
1479424228332837030.png,0.04747295603156,HMB1
1479424228382877769.png,0.04747295603156,HMB1
1479424228432797137.png,0.050265482068059995,HMB1
1479424228482828415.png,0.050265482068059995,HMB1
1479424228532880716.png,0.06562438085676,HMB1
1479424228582848475.png,0.06562438085676,HMB1
1479424228632865977.png,0.09424778074032,HMB1
1479424228682871454.png,0.09424778074032,HMB1
1479424228732841860.png,0.10681415200239999,HMB1
1479424228782747724.png,0.10681415200239999,HMB1
1479424228832794632.png,0.11449359804400001,HMB1
1479424228882938497.png,0.11449359804400001,HMB1
1479424228932854319.png,0.12287117987879999,HMB1
1479424228982968272.png,0.12287117987879999,HMB1
1479424229032915232.png,0.123918376863,HMB1
1479424229082880369.png,0.123918376863,HMB1
1479424229132935907.png,0.12496557682760001,HMB1
1479424229182938392.png,0.12496557682760001,HMB1
1479424229232907496.png,0.12915436923499998,HMB1
1479424229283024279.png,0.12915436923499998,HMB1
1479424229332934068.png,0.1274090394378,HMB1
1479424229383011735.png,0.1274090394378,HMB1
1479424229432990446.png,0.10646508485086,HMB1
1479424229483055091.png,0.10646508485086,HMB1
1479424229532983308.png,0.09878563582902,HMB1
1479424229583006750.png,0.09878563582902,HMB1
1479424229633039403.png,0.1092576116322,HMB1
1479424229683023537.png,0.1092576116322,HMB1
1479424229733046902.png,0.10995574295499999,HMB1
1479424229783094461.png,0.10995574295499999,HMB1
1479424229833023571.png,0.11135200560080001,HMB1
1479424229883088287.png,0.11135200560080001,HMB1
1479424229933103180.png,0.12007865160720002,HMB1
1479424229983107617.png,0.12007865160720002,HMB1
1479424230033084787.png,0.1211258500816,HMB1
1479424230083129435.png,0.1211258500816,HMB1
1479424230133116209.png,0.11693705618400001,HMB1
1479424230183111637.png,0.11693705618400001,HMB1
1479424230233076839.png,0.12252211570760001,HMB1
1479424230283138005.png,0.12252211570760001,HMB1
1479424230333113446.png,0.1357866168024,HMB1
1479424230383233980.png,0.1357866168024,HMB1
1479424230433151007.png,0.1336922228336,HMB1
1479424230483215241.png,0.1336922228336,HMB1
1479424230533172680.png,0.1235693126918,HMB1
1479424230583557475.png,0.1235693126918,HMB1
1479424230633168305.png,0.10786134749654001,HMB1
1479424230683319856.png,0.10786134749654001,HMB1
1479424230733264988.png,0.08726646155117998,HMB1
1479424230783204165.png,0.08726646155117998,HMB1
1479424230833248643.png,0.09878563582898,HMB1
1479424230883291817.png,0.09878563582898,HMB1
1479424230933274654.png,0.1200786530974,HMB1
1479424230983328738.png,0.1200786530974,HMB1
1479424231033260934.png,0.12042771875879998,HMB1
1479424231083328032.png,0.12042771875879998,HMB1
1479424231133393057.png,0.1103048086166,HMB1
1479424231183272512.png,0.1103048086166,HMB1
1479424231233317534.png,0.10471975654380002,HMB1
1479424231283342122.png,0.10471975654380002,HMB1
1479424231335858983.png,0.101229093969,HMB1
1479424231383357762.png,0.101229093969,HMB1
1479424231433306742.png,0.10018189698462002,HMB1
1479424231483457383.png,0.10018189698462002,HMB1
1479424231533430005.png,0.09250244945288001,HMB1
1479424231583407190.png,0.09250244945288001,HMB1
1479424231633376954.png,0.08098327815534,HMB1
1479424231683417956.png,0.08098327815534,HMB1
1479424231733385363.png,0.07784168571232,HMB1
1479424231783448420.png,0.07784168571232,HMB1
1479424231833454442.png,0.06736970990896,HMB1
1479424231883477111.png,0.06736970990896,HMB1
1479424231933589491.png,0.0628318563104,HMB1
1479424231983459408.png,0.0628318563104,HMB1
1479424232033483954.png,0.06248278990390001,HMB1
1479424232084179632.png,0.06248278990390001,HMB1
1479424232133551638.png,0.06527531519532001,HMB1
1479424232183525436.png,0.06527531519532001,HMB1
1479424232233516925.png,0.08098327666522001,HMB1
1479424232283525340.png,0.08098327666522001,HMB1
1479424232333517203.png,0.09948376715192,HMB1
1479424232383568222.png,0.09948376715192,HMB1
1479424232433537821.png,0.104719758034,HMB1
1479424232483536787.png,0.104719758034,HMB1
1479424232533555090.png,0.10506882369540001,HMB1
1479424232583585615.png,0.10506882369540001,HMB1
1479424232633578735.png,0.10716321766379999,HMB1
1479424232683581056.png,0.10716321766379999,HMB1
1479424232733640545.png,0.10855948030940002,HMB1
1479424232783672834.png,0.10855948030940002,HMB1
1479424232833655069.png,0.10855948030940002,HMB1
1479424232883665434.png,0.10855948030940002,HMB1
1479424232933659847.png,0.11135200560060002,HMB1
1479424232983695494.png,0.11135200560060002,HMB1
1479424233033654313.png,0.1078613474964,HMB1
1479424233083658628.png,0.1078613474964,HMB1
1479424233133694686.png,0.09913470000031999,HMB1
1479424233183678498.png,0.09913470000031999,HMB1
1479424233233699703.png,0.098087503016,HMB1
1479424233283696640.png,0.098087503016,HMB1
1479424233333691261.png,0.09494591206312,HMB1
1479424233383701389.png,0.09494591206312,HMB1
1479424233433695134.png,0.08866272717716,HMB1
1479424233483718408.png,0.08866272717716,HMB1
1479424233533865130.png,0.06562438085676,HMB1
1479424233584386603.png,0.06562438085676,HMB1
1479424233633775330.png,0.050265482068040004,HMB1
1479424233683789619.png,0.050265482068040004,HMB1
1479424233733765170.png,0.04747295603154,HMB1
1479424233783845241.png,0.04747295603154,HMB1
1479424233833808980.png,0.05550147071482,HMB1
1479424233883785174.png,0.05550147071482,HMB1
1479424233933652630.png,0.06457718461749999,HMB1
1479424233983834681.png,0.06457718461749999,HMB1
1479424234033933755.png,0.06352998763324,HMB1
1479424234083973013.png,0.06352998763324,HMB1
1479424234133920094.png,0.06318092197182,HMB1
1479424234183948294.png,0.06318092197182,HMB1
1479424234233969269.png,0.0689405053854,HMB1
1479424234283991494.png,0.0689405053854,HMB1
1479424234333954110.png,0.07470008879898,HMB1
1479424234383940342.png,0.07470008879898,HMB1
1479424234433943407.png,0.07609635442494,HMB1
1479424234483975227.png,0.07609635442494,HMB1
1479424234533957380.png,0.08237954080106,HMB1
1479424234584025654.png,0.08237954080106,HMB1
1479424234633981773.png,0.08691739439964,HMB1
1479424234684016607.png,0.08691739439964,HMB1
1479424234734001478.png,0.08866272270678,HMB1
1479424234784101824.png,0.08866272270678,HMB1
1479424234833988036.png,0.09285151809454001,HMB1
1479424234884123504.png,0.09285151809454001,HMB1
1479424234934080845.png,0.09983283281330001,HMB1
1479424234984103817.png,0.09983283281330001,HMB1
1479424235034156181.png,0.10646508634099998,HMB1
1479424235084762926.png,0.10646508634099998,HMB1
1479424235134165095.png,0.104719758034,HMB1
1479424235184096470.png,0.104719758034,HMB1
1479424235234120030.png,0.10471975654380002,HMB1
1479424235284078930.png,0.10471975654380002,HMB1
1479424235334061264.png,0.10506882369540001,HMB1
1479424235384054064.png,0.10506882369540001,HMB1
1479424235434047930.png,0.10611602067959999,HMB1
1479424235484145429.png,0.10611602067959999,HMB1
1479424235534060416.png,0.10611602067959999,HMB1
1479424235584089670.png,0.10611602067959999,HMB1
1479424235634149202.png,0.1176351919772,HMB1
1479424235684109997.png,0.1176351919772,HMB1
1479424235734111756.png,0.1200786545876,HMB1
1479424235784145558.png,0.1200786545876,HMB1
1479424235834126998.png,0.1172861233356,HMB1
1479424235884190218.png,0.1172861233356,HMB1
1479424235934240007.png,0.114493596554,HMB1
1479424235984153294.png,0.114493596554,HMB1
1479424236034173264.png,0.11170107126199999,HMB1
1479424236084170661.png,0.11170107126199999,HMB1
1479424236134209220.png,0.11170107126199999,HMB1
1479424236184205816.png,0.11170107126199999,HMB1
1479424236234226017.png,0.1096066772936,HMB1
1479424236284206599.png,0.1096066772936,HMB1
1479424236334201649.png,0.10751228332519999,HMB1
1479424236384222253.png,0.10751228332519999,HMB1
1479424236434253321.png,0.10646508634099998,HMB1
1479424236484207990.png,0.10646508634099998,HMB1
1479424236534243093.png,0.10541788935680001,HMB1
1479424236584272413.png,0.10541788935680001,HMB1
1479424236634269899.png,0.10611602067959999,HMB1
1479424236684346470.png,0.10611602067959999,HMB1
1479424236734319495.png,0.10611602067959999,HMB1
1479424236784318661.png,0.10611602067959999,HMB1
1479424236834310288.png,0.09320058226586,HMB1
1479424236884332861.png,0.09320058226586,HMB1
1479424236934421902.png,0.07295476198196002,HMB1
1479424236984388087.png,0.07295476198196002,HMB1
1479424237034358398.png,0.0736528918147,HMB1
1479424237084414223.png,0.0736528918147,HMB1
1479424237134360064.png,0.07784168422222,HMB1
1479424237184350353.png,0.07784168422222,HMB1
1479424237234400012.png,0.07993608117106,HMB1
1479424237284524314.png,0.07993608117106,HMB1
1479424237334358657.png,0.07400195747614,HMB1
1479424237384391822.png,0.07400195747614,HMB1
1479424237434397700.png,0.0750491544604,HMB1
1479424237484415266.png,0.0750491544604,HMB1
1479424237534473854.png,0.08377580493688,HMB1
1479424237584424831.png,0.08377580493688,HMB1
1479424237634455112.png,0.09773843735456,HMB1
1479424237684474380.png,0.09773843735456,HMB1
1479424237734478844.png,0.09913470000027999,HMB1
1479424237784528263.png,0.09913470000027999,HMB1
1479424237834466431.png,0.10262535959487999,HMB1
1479424237884867770.png,0.10262535959487999,HMB1
1479424237934481952.png,0.11135200560060002,HMB1
1479424237984514349.png,0.11135200560060002,HMB1
1479424238034506654.png,0.1110029399392,HMB1
1479424238084507326.png,0.1110029399392,HMB1
1479424238134584063.png,0.1120501369236,HMB1
1479424238184564858.png,0.1120501369236,HMB1
1479424238234593743.png,0.11728612631600002,HMB1
1479424238284547308.png,0.11728612631600002,HMB1
1479424238334580335.png,0.11658799201280001,HMB1
1479424238386940632.png,0.11658799201280001,HMB1
1479424238434567573.png,0.1096066772936,HMB1
1479424238484704650.png,0.1096066772936,HMB1
1479424238534623058.png,0.1078613489866,HMB1
1479424238584688427.png,0.1078613489866,HMB1
1479424238634649804.png,0.1068141520024,HMB1
1479424238684614353.png,0.1068141520024,HMB1
1479424238734632044.png,0.10541788935680001,HMB1
1479424238784634192.png,0.10541788935680001,HMB1
1479424238834636494.png,0.104719758034,HMB1
1479424238884682130.png,0.104719758034,HMB1
1479424238934721568.png,0.104719758034,HMB1
1479424238984657526.png,0.104719758034,HMB1
1479424239034715820.png,0.10611602067959999,HMB1
1479424239084715440.png,0.10611602067959999,HMB1
1479424239134735750.png,0.1040216237308,HMB1
1479424239184690444.png,0.1040216237308,HMB1
1479424239234709774.png,0.10262535661460001,HMB1
1479424239284710932.png,0.10262535661460001,HMB1
1479424239334772927.png,0.1029744237662,HMB1
1479424239384820479.png,0.1029744237662,HMB1
1479424239434746034.png,0.10716321766380002,HMB1
1479424239484841473.png,0.10716321766380002,HMB1
1479424239534790751.png,0.1096066772936,HMB1
1479424239584790495.png,0.1096066772936,HMB1
1479424239634827798.png,0.11135200560080001,HMB1
1479424239684794626.png,0.11135200560080001,HMB1
1479424239734793457.png,0.11658799052260001,HMB1
1479424239784792234.png,0.11658799052260001,HMB1
1479424239834817678.png,0.11658799052260001,HMB1
1479424239884860429.png,0.11658799052260001,HMB1
1479424239934819629.png,0.11379546523120002,HMB1
1479424239984864619.png,0.11379546523120002,HMB1
1479424240034938541.png,0.108210414648,HMB1
1479424240084885628.png,0.108210414648,HMB1
1479424240134930421.png,0.10122909545906,HMB1
1479424240184974677.png,0.10122909545906,HMB1
1479424240234881093.png,0.09669124037028001,HMB1
1479424240284949543.png,0.09669124037028001,HMB1
1479424240334954550.png,0.09389871507884,HMB1
1479424240384916516.png,0.09389871507884,HMB1
1479424240434974279.png,0.0966912403703,HMB1
1479424240485005745.png,0.0966912403703,HMB1
1479424240534933263.png,0.09738937169316,HMB1
1479424240584979573.png,0.09738937169316,HMB1
1479424240635068422.png,0.09494591206312,HMB1
1479424240684976932.png,0.09494591206312,HMB1
1479424240734973616.png,0.09250245243310001,HMB1
1479424240784984854.png,0.09250245243310001,HMB1
1479424240835023706.png,0.0942477807403,HMB1
1479424240885022589.png,0.0942477807403,HMB1
1479424240935049958.png,0.09843656867744,HMB1
1479424240985038386.png,0.09843656867744,HMB1
1479424241035460323.png,0.10018189698462002,HMB1
1479424241085039580.png,0.10018189698462002,HMB1
1479424241135077547.png,0.10018189698462002,HMB1
1479424241185041130.png,0.10018189698462002,HMB1
1479424241235131376.png,0.09773843735457999,HMB1
1479424241285138207.png,0.09773843735457999,HMB1
1479424241335079747.png,0.09110618829728001,HMB1
1479424241385119731.png,0.09110618829728001,HMB1
1479424241435148742.png,0.08831365704536,HMB1
1479424241485190957.png,0.08831365704536,HMB1
1479424241535144683.png,0.08726646006110002,HMB1
1479424241585133323.png,0.08726646006110002,HMB1
1479424241635184772.png,0.08726646006110002,HMB1
1479424241685187048.png,0.08726646006110002,HMB1
1479424241735157780.png,0.09040805548432,HMB1
1479424241785255020.png,0.09040805548432,HMB1
1479424241835249109.png,0.09354964941742,HMB1
1479424241885175551.png,0.09354964941742,HMB1
1479424241935201891.png,0.09599310904740001,HMB1
1479424241985204290.png,0.09599310904740001,HMB1
1479424242035245133.png,0.09564404338598001,HMB1
1479424242085252713.png,0.09564404338598001,HMB1
1479424242135213535.png,0.09354964941742001,HMB1
1479424242185255300.png,0.09354964941742001,HMB1
1479424242235286843.png,0.09564404338598001,HMB1
1479424242285314723.png,0.09564404338598001,HMB1
1479424242335286121.png,0.09599310904740001,HMB1
1479424242385273413.png,0.09599310904740001,HMB1
1479424242435344842.png,0.09599310904740001,HMB1
1479424242485318596.png,0.09599310904740001,HMB1
1479424242535994136.png,0.09773843735456,HMB1
1479424242585308752.png,0.09773843735456,HMB1
1479424242635333122.png,0.09738937169312,HMB1
1479424242685350492.png,0.09738937169312,HMB1
1479424242735395480.png,0.09250245243314001,HMB1
1479424242785381816.png,0.09250245243314001,HMB1
1479424242835358770.png,0.090757124126,HMB1
1479424242885384509.png,0.090757124126,HMB1
1479424242935427746.png,0.08936085551976,HMB1
1479424242985343083.png,0.08936085551976,HMB1
1479424243035374476.png,0.08936085551976,HMB1
1479424243085422166.png,0.08936085551976,HMB1
1479424243135538877.png,0.09250245243310001,HMB1
1479424243185448320.png,0.09250245243310001,HMB1
1479424243235440494.png,0.09250245243314,HMB1
1479424243285445191.png,0.09250245243314,HMB1
1479424243335420777.png,0.09354964941742,HMB1
1479424243385448190.png,0.09354964941742,HMB1
1479424243435498037.png,0.09913470000034,HMB1
1479424243485424946.png,0.09913470000034,HMB1
1479424243535553867.png,0.09983283132316001,HMB1
1479424243585499386.png,0.09983283132316001,HMB1
1479424243635548311.png,0.09843656867741998,HMB1
1479424243685527413.png,0.09843656867741998,HMB1
1479424243735590506.png,0.09808750301601998,HMB1
1479424243785518839.png,0.09808750301601998,HMB1
1479424243835507986.png,0.09669124037028,HMB1
1479424243885574751.png,0.09669124037028,HMB1
1479424243935586509.png,0.09773843735458002,HMB1
1479424243985622173.png,0.09773843735458002,HMB1
1479424244036049950.png,0.101229093969,HMB1
1479424244085644413.png,0.101229093969,HMB1
1479424244135620018.png,0.10262535661460001,HMB1
1479424244185589710.png,0.10262535661460001,HMB1
1479424244235607576.png,0.10018189698462002,HMB1
1479424244285570767.png,0.10018189698462002,HMB1
1479424244335614819.png,0.0994837656617,HMB1
1479424244385675073.png,0.0994837656617,HMB1
1479424244435658646.png,0.0994837656617,HMB1
1479424244485640439.png,0.0994837656617,HMB1
1479424244535807206.png,0.10227629095320001,HMB1
1479424244585687532.png,0.10227629095320001,HMB1
1479424244635680663.png,0.1015781596304,HMB1
1479424244685742777.png,0.1015781596304,HMB1
1479424244735738259.png,0.10332348942760002,HMB1
1479424244785771587.png,0.10332348942760002,HMB1
1479424244835694193.png,0.1040216237308,HMB1
1479424244885733172.png,0.1040216237308,HMB1
1479424244935761710.png,0.101229093969,HMB1
1479424244985744771.png,0.101229093969,HMB1
1479424245035755546.png,0.10192722529180001,HMB1
1479424245085829004.png,0.10192722529180001,HMB1
1479424245135814239.png,0.10053096264608001,HMB1
1479424245185751142.png,0.10053096264608001,HMB1
1479424245235793102.png,0.09738937169316,HMB1
1479424245285776951.png,0.09738937169316,HMB1
1479424245335787610.png,0.09738937169316,HMB1
1479424245385837411.png,0.09738937169316,HMB1
1479424245435701478.png,0.0977384373546,HMB1
1479424245486200841.png,0.0977384373546,HMB1
1479424245536734517.png,0.09599310904740001,HMB1
