image_name,steering_angle,HMB
1479424451241022070.png,0.2925171792506,HMB2
1479424451291070667.png,0.2925171792506,HMB2
1479424451341037112.png,0.25935592651359995,HMB2
1479424451391097751.png,0.25935592651359995,HMB2
1479424451441079456.png,0.26843163371080003,HMB2
1479424451491153880.png,0.26843163371080003,HMB2
1479424451541140128.png,0.28518680334080004,HMB2
1479424451591101850.png,0.28518680334080004,HMB2
1479424451641120996.png,0.3131120681764,HMB2
1479424451691191338.png,0.3131120681764,HMB2
1479424451741119107.png,0.33335788846,HMB2
1479424451791242502.png,0.33335788846,HMB2
1479424451841164467.png,0.34243360161779995,HMB2
1479424451891225417.png,0.34243360161779995,HMB2
1479424451941289609.png,0.3406882762908,HMB2
1479424451991227585.png,0.3406882762908,HMB2
1479424452041185818.png,0.3326597630978,HMB2
1479424452091220942.png,0.3326597630978,HMB2
1479424452141196363.png,0.3494149148464,HMB2
1479424452191255930.png,0.3494149148464,HMB2
1479424452241234903.png,0.3700098037716,HMB2
1479424452291250828.png,0.3700098037716,HMB2
1479424452341243129.png,0.34103733301199995,HMB2
1479424452391282552.png,0.34103733301199995,HMB2
1479424452441375047.png,0.285535866022,HMB2
1479424452491270091.png,0.285535866022,HMB2
1479424452541294293.png,0.2677335083486,HMB2
1479424452591330936.png,0.2677335083486,HMB2
1479424452641396062.png,0.2932153105738,HMB2
1479424452691358032.png,0.2932153105738,HMB2
1479424452741390483.png,0.31381020545939997,HMB2
1479424452791341958.png,0.31381020545939997,HMB2
1479424452841424009.png,0.3131120681762,HMB2
1479424452891347442.png,0.3131120681762,HMB2
1479424452941389441.png,0.3110176742078,HMB2
1479424452991431100.png,0.3110176742078,HMB2
1479424453041454911.png,0.29705503582959997,HMB2
1479424453091397631.png,0.29705503582959997,HMB2
1479424453141545063.png,0.27227136492720005,HMB2
1479424453191409391.png,0.27227136492720005,HMB2
1479424453241471821.png,0.24923301935199998,HMB2
1479424453291459026.png,0.24923301935199998,HMB2
1479424453341440114.png,0.24155357182,HMB2
1479424453391447752.png,0.24155357182,HMB2
1479424453441467796.png,0.24923302233199998,HMB2
1479424453491432469.png,0.24923302233199998,HMB2
1479424453541595622.png,0.2555162072184,HMB2
1479424453591498577.png,0.2555162072184,HMB2
1479424453641535494.png,0.25167648792220004,HMB2
1479424453691546896.png,0.25167648792220004,HMB2
1479424453741508972.png,0.249582082033,HMB2
1479424453791505660.png,0.249582082033,HMB2
1479424453841527120.png,0.249582082033,HMB2
1479424453891529431.png,0.249582082033,HMB2
1479424453941517313.png,0.2485348850488,HMB2
1479424453991546112.png,0.2485348850488,HMB2
1479424454041584365.png,0.23457225263119996,HMB2
1479424454091575637.png,0.23457225263119996,HMB2
1479424454141573948.png,0.1822123736142,HMB2
1479424454191561780.png,0.1822123736142,HMB2
1479424454241624545.png,0.0834267385304,HMB2
1479424454291573183.png,0.0834267385304,HMB2
1479424454341542494.png,0.034557519853080004,HMB2
1479424454391608025.png,0.034557519853080004,HMB2
1479424454441608092.png,0.033510322123740006,HMB2
1479424454491685241.png,0.033510322123740006,HMB2
1479424454541694771.png,0.042586033046219995,HMB2
1479424454591673394.png,0.042586033046219995,HMB2
1479424454641660630.png,0.06073745861648,HMB2
1479424454691695324.png,0.06073745861648,HMB2
1479424454741701467.png,0.06387905105946,HMB2
1479424454791693497.png,0.06387905105946,HMB2
1479424454841750220.png,0.0544542722404,HMB2
1479424454891713048.png,0.0544542722404,HMB2
1479424454941709450.png,0.0331612560898,HMB2
1479424454991742080.png,0.0331612560898,HMB2
1479424455041708506.png,0.014660765603174,HMB2
1479424455091799337.png,0.014660765603174,HMB2
1479424455141757380.png,0.005934119410812,HMB2
1479424455191758208.png,0.005934119410812,HMB2
1479424455241771108.png,0.00349065847695,HMB2
1479424455291875296.png,0.00349065847695,HMB2
1479424455341785060.png,0.0031415926292540004,HMB2
1479424455391804389.png,0.0031415926292540004,HMB2
1479424455441791425.png,0.00174532923847,HMB2
1479424455491707693.png,0.00174532923847,HMB2
1479424455541745372.png,0.002094395086166,HMB2
1479424455591718949.png,0.002094395086166,HMB2
1479424455641818342.png,0.004537856020031999,HMB2
1479424455691756994.png,0.004537856020031999,HMB2
1479424455741889407.png,0.005585053563116,HMB2
1479424455791780187.png,0.005585053563116,HMB2
1479424455841783495.png,0.019547687657174,HMB2
1479424455891807682.png,0.019547687657174,HMB2
1479424455941808640.png,0.03176499381662,HMB2
1479424455991815731.png,0.03176499381662,HMB2
1479424456041838366.png,0.027227136865240004,HMB2
1479424456091830363.png,0.027227136865240004,HMB2
1479424456141785803.png,0.018500490486599998,HMB2
1479424456191845681.png,0.018500490486599998,HMB2
1479424456241868613.png,0.0157079640776,HMB2
1479424456291872964.png,0.0157079640776,HMB2
1479424456341875167.png,0.0157079640776,HMB2
1479424456391855717.png,0.0157079640776,HMB2
1479424456441896612.png,0.011519173346460002,HMB2
1479424456491877355.png,0.011519173346460002,HMB2
1479424456542018673.png,-0.009075712226324001,HMB2
1479424456591917613.png,-0.009075712226324001,HMB2
1479424456641934687.png,-0.0157079640776,HMB2
1479424456691932316.png,-0.0157079640776,HMB2
1479424456741920817.png,-0.0139626339078,HMB2
1479424456791975526.png,-0.0139626339078,HMB2
1479424456841972539.png,-0.0136135680601,HMB2
1479424456891958536.png,-0.0136135680601,HMB2
1479424456942072641.png,-0.012217304669299999,HMB2
1479424456992026145.png,-0.012217304669299999,HMB2
1479424457041984121.png,-0.0076794486492639995,HMB2
1479424457091999541.png,-0.0076794486492639995,HMB2
1479424457142060832.png,0.020594885200264,HMB2
1479424457192031233.png,0.020594885200264,HMB2
1479424457242063924.png,0.04049163907766,HMB2
1479424457292026229.png,0.04049163907766,HMB2
1479424457342016448.png,0.040491639077639995,HMB2
1479424457392040131.png,0.040491639077639995,HMB2
1479424457442042115.png,0.0418879017234,HMB2
1479424457492055152.png,0.0418879017234,HMB2
1479424457542109315.png,0.04223696738482,HMB2
1479424457592187589.png,0.04223696738482,HMB2
1479424457642163009.png,0.04153883606196,HMB2
1479424457692078728.png,0.04153883606196,HMB2
1479424457742121641.png,0.0401425734162,HMB2
1479424457792165734.png,0.0401425734162,HMB2
1479424457842207767.png,0.03700098097324,HMB2
1479424457892149406.png,0.03700098097324,HMB2
1479424457942267234.png,0.024434610083680003,HMB2
1479424457992176436.png,0.024434610083680003,HMB2
1479424458042141137.png,0.015009831823400002,HMB2
1479424458092220478.png,0.015009831823400002,HMB2
1479424458142220724.png,0.0020943950861680004,HMB2
1479424458192171452.png,0.0020943950861680004,HMB2
1479424458242239188.png,-0.02932153195142,HMB2
1479424458292198713.png,-0.02932153195142,HMB2
1479424458342210225.png,-0.03560471683738,HMB2
1479424458392248253.png,-0.03560471683738,HMB2
1479424458442247097.png,-0.013962634280314001,HMB2
1479424458492252105.png,-0.013962634280314001,HMB2
1479424458542287030.png,-0.0055850535631159996,HMB2
1479424458592251769.png,-0.0055850535631159996,HMB2
1479424458642264021.png,-0.00523598771542,HMB2
1479424458692270216.png,-0.00523598771542,HMB2
1479424458742286555.png,-0.0069813169539,HMB2
1479424458792253085.png,-0.0069813169539,HMB2
1479424458842324835.png,-0.0069813169539,HMB2
1479424458892298964.png,-0.0069813169539,HMB2
1479424458942326186.png,-0.0069813169539,HMB2
1479424458992328250.png,-0.0069813169539,HMB2
1479424459042419182.png,-0.008726646192370001,HMB2
1479424459092326207.png,-0.008726646192370001,HMB2
1479424459142372892.png,-0.0104719754308,HMB2
1479424459192407270.png,-0.0104719754308,HMB2
1479424459242341059.png,-0.0104719754308,HMB2
1479424459292360333.png,-0.0104719754308,HMB2
1479424459342448220.png,-0.008290313882742501,HMB2
1479424459392427921.png,-0.008290313882742501,HMB2
1479424459442463870.png,-0.0038397243246440006,HMB2
1479424459492437883.png,-0.0038397243246440006,HMB2
1479424459542424906.png,-0.008377580344658,HMB2
1479424459592424172.png,-0.008377580344658,HMB2
1479424459642417796.png,-0.009773843735427999,HMB2
1479424459692437498.png,-0.009773843735427999,HMB2
1479424459742474374.png,-0.0052359877154240005,HMB2
1479424459792490554.png,-0.0052359877154240005,HMB2
1479424459842453065.png,-0.00349065847695,HMB2
1479424459892578183.png,-0.00349065847695,HMB2
1479424459942521494.png,-0.00349065847695,HMB2
1479424459992533749.png,-0.00349065847695,HMB2
1479424460042490979.png,-0.00349065847695,HMB2
1479424460092551386.png,-0.00349065847695,HMB2
1479424460142580955.png,-0.0031415926292540004,HMB2
1479424460192641744.png,-0.0031415926292540004,HMB2
1479424460242530364.png,0.000349065847694,HMB2
1479424460292600606.png,0.000349065847694,HMB2
1479424460342576607.png,0.004537856020031999,HMB2
1479424460392594115.png,0.004537856020031999,HMB2
1479424460442700449.png,0.00523598771542,HMB2
1479424460492601534.png,0.00523598771542,HMB2
1479424460542586394.png,0.00523598771542,HMB2
1479424460592611539.png,0.00523598771542,HMB2
1479424460642608944.png,0.004537856020032001,HMB2
1479424460692665013.png,0.004537856020032001,HMB2
1479424460742642944.png,0.00349065847695,HMB2
1479424460792621607.png,0.00349065847695,HMB2
1479424460842652442.png,0.0038397243246440006,HMB2
1479424460892642159.png,0.0038397243246440006,HMB2
1479424460942666007.png,0.005934119410812,HMB2
1479424460992691810.png,0.005934119410812,HMB2
1479424461042686150.png,0.01780235860496,HMB2
1479424461092673374.png,0.01780235860496,HMB2
1479424461142703851.png,0.02687807045876,HMB2
1479424461192731964.png,0.02687807045876,HMB2
1479424461242773655.png,0.0342084541917,HMB2
1479424461292707298.png,0.0342084541917,HMB2
1479424461342768404.png,0.0380481787026,HMB2
1479424461392783606.png,0.0380481787026,HMB2
1479424461442764168.png,0.030717795342200004,HMB2
1479424461492741472.png,0.030717795342200004,HMB2
1479424461542876826.png,0.010471975803360001,HMB2
1479424461592794474.png,0.010471975803360001,HMB2
1479424461642758512.png,-0.02757620271296,HMB2
1479424461693446871.png,-0.02757620271296,HMB2
1479424461742786454.png,-0.042935100197799995,HMB2
1479424461792788382.png,-0.042935100197799995,HMB2
1479424461842810547.png,-0.045378562063,HMB2
1479424461892869786.png,-0.045378562063,HMB2
1479424461942864883.png,-0.043633232265719996,HMB2
1479424461992833982.png,-0.043633232265719996,HMB2
1479424462042855477.png,-0.02443460971116,HMB2
1479424462092892799.png,-0.02443460971116,HMB2
1479424462142868489.png,-0.01326450239866,HMB2
1479424462192850024.png,-0.01326450239866,HMB2
1479424462242886428.png,-0.019198622182020002,HMB2
1479424462292873908.png,-0.019198622182020002,HMB2
1479424462342906396.png,-0.023387412354339998,HMB2
1479424462392942301.png,-0.023387412354339998,HMB2
1479424462442917199.png,-0.027227136492720006,HMB2
1479424462492960688.png,-0.027227136492720006,HMB2
1479424462542912649.png,-0.02652900479732,HMB2
1479424462592953851.png,-0.02652900479732,HMB2
1479424462642942247.png,-0.0226892810315,HMB2
1479424462692951738.png,-0.0226892810315,HMB2
1479424462743047088.png,-0.0226892810315,HMB2
1479424462793002561.png,-0.0226892810315,HMB2
1479424462843073373.png,-0.02827433422208,HMB2
1479424462892977198.png,-0.02827433422208,HMB2
1479424462942988301.png,-0.026529004797320004,HMB2
1479424462993041945.png,-0.026529004797320004,HMB2
1479424463043065524.png,-0.021293017268179996,HMB2
1479424463093060623.png,-0.021293017268179996,HMB2
1479424463143127031.png,-0.007330382801590001,HMB2
1479424463193618225.png,-0.007330382801590001,HMB2
1479424463243067777.png,0.017802358604944002,HMB2
1479424463293115509.png,0.017802358604944002,HMB2
1479424463343109943.png,0.05445427298546,HMB2
1479424463393074174.png,0.05445427298546,HMB2
1479424463443212807.png,0.0652753159404,HMB2
1479424463493093280.png,0.0652753159404,HMB2
1479424463543162080.png,0.06492625027894,HMB2
1479424463593155338.png,0.06492625027894,HMB2
1479424463643186928.png,0.06457718461749999,HMB2
1479424463693135815.png,0.06457718461749999,HMB2
1479424463743166551.png,0.06702064424752,HMB2
1479424463793150692.png,0.06702064424752,HMB2
1479424463843257623.png,0.09389871358866,HMB2
1479424463893167015.png,0.09389871358866,HMB2
1479424463943302790.png,0.1389282092454,HMB2
1479424463993160031.png,0.1389282092454,HMB2
1479424464043225952.png,0.17383479177940003,HMB2
1479424464093199976.png,0.17383479177940003,HMB2
1479424464143279234.png,0.19722220599680002,HMB2
1479424464193184179.png,0.19722220599680002,HMB2
1479424464243240448.png,0.23527038395399996,HMB2
1479424464293254910.png,0.23527038395399996,HMB2
1479424464343252027.png,0.2754129588604,HMB2
1479424464393297489.png,0.2754129588604,HMB2
1479424464443282443.png,0.3019419610498,HMB2
1479424464493297505.png,0.3019419610498,HMB2
1479424464543357164.png,0.3061307549476,HMB2
1479424464593339793.png,0.3061307549476,HMB2
1479424464643280760.png,0.3061307549476,HMB2
1479424464693701217.png,0.3061307549476,HMB2
1479424464743293580.png,0.305432617664,HMB2
1479424464793387024.png,0.305432617664,HMB2
1479424464843337157.png,0.31381019949940003,HMB2
1479424464893359211.png,0.31381019949940003,HMB2
1479424464943329166.png,0.3368485510348,HMB2
1479424464993414734.png,0.3368485510348,HMB2
1479424465043338723.png,0.35220743417760003,HMB2
1479424465093373554.png,0.35220743417760003,HMB2
1479424465143397940.png,0.34697145819659997,HMB2
1479424465193505821.png,0.34697145819659997,HMB2
1479424465243423614.png,0.33859387636180005,HMB2
1479424465293422984.png,0.33859387636180005,HMB2
1479424465343448079.png,0.3225368440152,HMB2
1479424465393534460.png,0.3225368440152,HMB2
1479424465443450060.png,0.3152064681052001,HMB2
1479424465493503946.png,0.3152064681052001,HMB2
1479424465543471350.png,0.32742376923559996,HMB2
1479424465593459472.png,0.32742376923559996,HMB2
1479424465643450923.png,0.34766959548,HMB2
1479424465693511626.png,0.34766959548,HMB2
1479424465743508496.png,0.3745476543902,HMB2
1479424465793522587.png,0.3745476543902,HMB2
1479424465843549519.png,0.3881612360478,HMB2
1479424465893554902.png,0.3881612360478,HMB2
1479424465943599013.png,0.39200095534339996,HMB2
1479424465993603686.png,0.39200095534339996,HMB2
1479424466043566478.png,0.39374628067,HMB2
1479424466093559854.png,0.39374628067,HMB2
1479424466143559888.png,0.4185299575328,HMB2
1479424466194159493.png,0.4185299575328,HMB2
1479424466243689943.png,0.4408701777458,HMB2
1479424466293578810.png,0.4408701777458,HMB2
1479424466343621870.png,0.4335397839548,HMB2
1479424466393663331.png,0.4335397839548,HMB2
1479424466443589982.png,0.4094542384148,HMB2
1479424466493605362.png,0.4094542384148,HMB2
1479424466543674774.png,0.3853687047958,HMB2
1479424466593739443.png,0.3853687047958,HMB2
1479424466643644748.png,0.37629298567779995,HMB2
1479424466693724661.png,0.37629298567779995,HMB2
1479424466743682884.png,0.380481779575,HMB2
1479424466793669297.png,0.380481779575,HMB2
1479424466843705384.png,0.3794345796106,HMB2
1479424466893800065.png,0.3794345796106,HMB2
1479424466943768922.png,0.37280232310280004,HMB2
1479424466993698360.png,0.37280232310280004,HMB2
1479424467043756198.png,0.3752457857134,HMB2
1479424467093746092.png,0.3752457857134,HMB2
1479424467143763136.png,0.3804817736146,HMB2
1479424467193841912.png,0.3804817736146,HMB2
1479424467243770396.png,0.38536870479600005,HMB2
1479424467293814653.png,0.38536870479600005,HMB2
1479424467343777045.png,0.385717779398,HMB2
1479424467393808496.png,0.385717779398,HMB2
1479424467443895492.png,0.3829252362250001,HMB2
1479424467493781648.png,0.3829252362250001,HMB2
1479424467543887162.png,0.380481779575,HMB2
1479424467593848375.png,0.380481779575,HMB2
1479424467643924188.png,0.38152897357920007,HMB2
1479424467694445243.png,0.38152897357920007,HMB2
1479424467743879619.png,0.38571777343760005,HMB2
1479424467793904008.png,0.38571777343760005,HMB2
1479424467843989013.png,0.39933132529259996,HMB2
1479424467893918320.png,0.39933132529259996,HMB2
1479424467943933472.png,0.41259583234759994,HMB2
1479424467993996738.png,0.41259583234759994,HMB2
1479424468043913400.png,0.39723693728459997,HMB2
1479424468093944014.png,0.39723693728459997,HMB2
1479424468143972431.png,0.37000980377200005,HMB2
1479424468193950772.png,0.37000980377200005,HMB2
1479424468244099550.png,0.3633775532248,HMB2
1479424468293977029.png,0.3633775532248,HMB2
1479424468344084661.png,0.3860668301582,HMB2
1479424468393978906.png,0.3860668301582,HMB2
1479424468443980886.png,0.4007275938986,HMB2
